filename,rDA09,rDB01,rDF02,rDM10,rDP03,rDR04,rDS05,rDS06,rDU11,rDX07,rDX08,label,label_id
18017,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18018,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18019,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18020,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18021,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18230,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18231,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18232,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18233,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18234,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18235,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18236,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18237,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18238,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18239,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18240,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18241,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18242,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18243,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18244,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18245,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18246,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18247,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18248,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18249,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18250,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18251,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18252,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18263,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18264,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18265,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18266,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18267,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18268,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18269,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18270,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18271,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18272,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18273,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18274,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18275,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18276,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18277,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18278,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18279,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18280,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18281,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18282,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18283,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18284,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18285,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18286,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18287,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18288,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18289,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18290,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18291,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18292,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18293,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18294,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18295,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18296,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18297,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18298,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18299,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18300,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18301,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18302,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18303,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18304,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18305,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18306,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18307,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18308,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18309,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18310,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18311,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18312,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18313,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18314,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18315,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18316,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18317,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18318,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18319,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18320,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18321,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18322,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18323,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18324,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18325,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18326,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18327,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18328,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18329,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18330,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18331,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18332,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18333,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18334,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18335,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18336,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18337,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18338,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18339,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18340,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18341,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18342,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18343,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18344,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18345,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18346,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18347,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18348,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18349,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18350,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18351,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18352,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18353,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18354,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18355,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18356,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18357,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18358,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18359,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18360,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18361,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18362,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18363,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18364,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18365,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18366,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18367,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18368,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18369,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18370,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18371,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18372,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18373,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18374,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18375,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18376,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18377,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18378,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18379,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18380,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18381,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18382,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18383,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18384,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18385,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18386,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18387,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18388,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18389,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18390,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18391,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18392,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18393,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18394,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18395,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18396,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18397,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18398,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18399,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18400,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18401,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18402,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18403,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18404,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18405,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18406,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18407,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18408,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18409,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18410,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18411,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18412,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18413,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18414,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18415,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18416,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18417,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18418,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18419,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18420,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18421,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18422,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18423,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18424,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18425,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18426,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18427,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18428,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18429,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18430,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18431,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18432,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18433,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18434,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18435,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18436,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18437,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18438,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18439,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18440,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18441,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18442,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18443,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18579,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18582,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18586,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18589,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18600,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18608,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18612,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18616,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18641,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18644,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18649,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18652,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18654,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18661,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18664,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18666,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18670,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18673,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18677,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18678,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18680,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18681,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18682,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18684,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18686,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18689,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18694,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18697,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18702,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18713,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18739,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18742,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18744,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18746,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18748,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18750,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18752,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18753,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18755,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19003,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19004,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19005,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19006,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19007,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19008,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19009,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19010,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19011,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19012,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19013,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19014,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19015,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19016,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19017,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19018,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19019,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19020,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19021,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19022,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19023,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19024,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19025,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19026,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19027,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19028,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19029,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19030,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19031,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19032,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19033,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19034,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19035,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19036,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19037,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19038,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19039,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19040,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19041,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19042,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
19043,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19044,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19045,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19046,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19047,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19048,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19049,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19050,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19051,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19052,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19053,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19054,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19055,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19056,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19057,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19058,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19059,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19341,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19342,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19343,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19344,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19345,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19346,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19347,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19349,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19353,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19354,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19355,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19356,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19357,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19358,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19359,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19361,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19364,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19366,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19367,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19368,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19369,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19370,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19371,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19372,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19373,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19374,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19375,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19380,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19381,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19383,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19385,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19386,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19387,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19390,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19398,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19399,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19402,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19405,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19408,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19414,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19434,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19443,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19444,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
19447,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20528,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20529,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20530,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20531,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20532,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20533,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20534,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20535,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20536,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20537,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20538,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20539,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20540,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20541,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20542,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20543,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20544,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20545,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20546,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20547,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20548,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20549,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20550,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20551,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20552,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20553,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20554,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20555,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20556,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20557,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20558,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20559,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20560,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20561,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20562,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20563,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20564,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20565,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20566,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20567,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20568,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20569,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20570,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20571,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20572,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20573,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20574,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20575,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20576,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20577,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20578,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20579,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20580,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20581,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20582,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20583,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20584,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20585,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20586,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20587,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20588,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20589,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20590,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20591,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20592,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20593,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20594,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20595,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20596,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20597,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20598,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20599,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20600,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20601,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20602,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20603,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20604,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20605,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20606,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20607,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20608,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20609,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20610,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20611,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20612,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20613,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
