filename,rDA09,rDB01,rDF02,rDM10,rDP03,rDR04,rDS05,rDS06,rDU11,rDX07,rDX08,label,label_id
9979,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4740,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4102,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11169,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
9985,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22241,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
6429,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18304,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5999,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10870,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17956,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4905,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
3989,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4879,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
20669,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
4005,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6117,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22644,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
11039,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
17357,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
18274,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22725,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
9421,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10919,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11203,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
18004,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
455,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
3892,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17004,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16620,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20634,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
5826,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4810,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20673,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11014,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19032,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
4007,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4700,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
317,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18275,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4061,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17311,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22631,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
10887,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
18391,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
377,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
20587,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
9577,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
16673,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10859,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
4054,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21580,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
397,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19341,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20575,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
22616,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22517,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
21552,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
9954,0,0,0,0,0,1,0,1,0,0,0,rDR04,3
18405,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
21465,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
17508,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
359,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10814,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22643,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22085,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
20552,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
9419,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
4706,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22710,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
11196,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
20559,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
11156,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
20948,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
5036,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6015,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17443,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5010,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22092,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
3872,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22726,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
6188,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4702,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18243,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4978,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
17003,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9581,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
20636,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
10750,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
4953,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22096,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
20605,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
9561,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
6379,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11246,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4903,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
4051,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11040,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
4756,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
8649,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
17957,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6402,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9403,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
18339,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11213,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20659,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
5922,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22146,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
6376,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20988,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
20597,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
22282,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
5053,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11095,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17968,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6064,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10867,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
16660,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11048,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19371,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
10799,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16992,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6008,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4010,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20993,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18013,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22547,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
20612,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
333,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22328,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
4721,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22553,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
9962,0,0,0,1,0,0,0,0,0,0,0,rDM10,9
17346,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22268,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
11191,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17940,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21644,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
4885,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
6098,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4890,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
21556,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22112,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
10885,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
32788,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6183,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5886,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18399,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
5027,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21630,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22187,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
21627,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11131,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
373,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
17383,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22724,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
20595,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
22326,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
923,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18373,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18413,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
4794,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11091,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9388,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10947,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
20973,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22119,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
21648,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
20984,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22166,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
6410,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5876,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6079,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4758,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22332,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
20972,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
9571,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
4067,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10878,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
9980,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21652,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
9992,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
404,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10925,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
4728,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4114,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5887,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22637,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22281,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
11209,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11257,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4754,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22541,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
22117,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
5026,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16619,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17342,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
332,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
9390,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
21607,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
365,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10990,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
21517,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
20574,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
4008,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22576,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
344,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
6404,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11250,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9435,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10938,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
4798,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5946,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6055,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10678,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
20562,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18315,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11245,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18422,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
11023,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10959,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
6213,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4906,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
8646,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10971,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
17581,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9555,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
18301,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20938,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
19049,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
9425,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
6171,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20534,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
3808,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3813,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4735,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6234,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5028,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20615,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20692,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
4782,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21490,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18291,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22669,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
6041,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4934,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
19038,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
11103,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10728,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22177,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
10813,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20531,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
10902,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
10912,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
18241,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4101,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17361,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
6228,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6246,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20632,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
22668,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
19353,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18325,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22660,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
19342,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
11022,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
17303,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22280,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22294,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
19012,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
20644,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
4781,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11183,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
4933,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
6065,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22521,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
6012,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22265,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22094,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
3833,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18369,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
11121,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11126,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22275,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
6233,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20571,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
5034,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10994,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
5859,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22570,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
21592,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22330,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
19057,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18739,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
11259,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6048,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10823,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20959,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18279,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9957,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22221,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
20655,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
4802,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16630,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11202,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11185,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
3855,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18748,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
11082,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
8648,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
6021,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20640,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
22564,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
6053,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10886,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
9570,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10918,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
8664,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10897,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
8607,0,0,0,1,0,0,0,0,0,0,0,rDM10,9
22248,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
9432,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22567,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
19044,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
21581,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
4941,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22580,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
20694,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
20960,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11104,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3998,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11068,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18335,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6372,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16650,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17938,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10737,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
6383,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4801,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11252,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19443,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
6208,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5056,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22586,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
17925,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11058,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10853,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22722,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
4709,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4041,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18426,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
20990,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
17954,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6412,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20660,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11179,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
3875,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
8662,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
21483,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19047,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22505,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
369,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
17982,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19346,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
6301,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4902,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
17304,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
18251,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18326,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3886,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11138,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17442,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10740,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
32762,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4076,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17336,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
5015,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
3816,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10969,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22695,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
9558,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
11141,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
16664,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6014,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5007,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
4904,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10807,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18586,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
21566,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10704,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
10908,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
20579,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
8691,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22721,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
3997,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5776,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21623,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22543,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
10708,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
21522,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
21561,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
9956,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18608,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
6422,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17382,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11135,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22296,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
17522,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11254,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18359,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
17510,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22659,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
5765,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17975,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22595,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22605,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
11013,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18319,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20662,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
5933,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10945,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
20529,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20623,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
20950,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22118,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
17451,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10754,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
21453,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
390,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
6010,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17402,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5713,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11238,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18431,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
8684,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
